"work_year","experience_level","employment_type","job_title","salary","salary_currency","salary_in_usd","employee_residence","remote_ratio","company_location","company_size","cum_infl","salary_adj","log_salary_adj","year"
2023,"SE","FT","Data Science Manager",191765,"USD",191765,"US",0,"US","M",1.16816997383745,164158.473762213,12.0085875436638,3
2023,"SE","FT","Data Science Manager",134236,"USD",134236,"US",0,"US","M",1.16816997383745,114911.359653453,11.6519163245153,3
2023,"SE","FT","Analytics Engineer",190000,"USD",190000,"US",100,"US","M",1.16816997383745,162647.563501267,11.9993409517786,3
2023,"SE","FT","Analytics Engineer",112000,"USD",112000,"US",100,"US","M",1.16816997383745,95876.4584849575,11.4708157509132,3
2022,"SE","FT","Data Scientist",84000,"EUR",88256,"ES",100,"GB","L",1.104,79942.0289855072,11.2890570132981,2
2023,"EN","FT","Data Engineer",85000,"USD",85000,"US",0,"US","M",1.16816997383745,72763.3836716195,11.1949681361085,3
2023,"EN","FT","Data Engineer",65000,"USD",65000,"US",0,"US","M",1.16816997383745,55642.5875135914,10.9267041495138,3
2023,"SE","FT","Data Analyst",135000,"USD",135000,"US",0,"US","M",1.16816997383745,115565.37406669,11.6575916580566,3
2023,"SE","FT","Data Analyst",105500,"USD",105500,"US",0,"US","M",1.16816997383745,90312.1997335983,11.4110278325343,3
2023,"SE","FT","Research Engineer",293000,"USD",293000,"US",0,"US","M",1.16816997383745,250819.663715112,12.4324894886352,3
2023,"SE","FT","Research Engineer",185000,"USD",185000,"US",0,"US","M",1.16816997383745,158367.36446176,11.9726727046965,3
2023,"SE","FT","Data Analyst",80000,"USD",80000,"US",0,"US","M",1.16816997383745,68483.1846321125,11.134343514292,3
2023,"SE","FT","Data Analyst",70000,"USD",70000,"US",0,"US","M",1.16816997383745,59922.7865530984,11.0008121216675,3
2023,"SE","FT","Data Engineer",220000,"USD",220000,"US",100,"US","M",1.16816997383745,188328.757738309,12.1459444259705,3
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",100,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M",1.16816997383745,149806.966382746,11.9171028535417,3
2023,"SE","FT","Data Scientist",145000,"USD",145000,"US",100,"US","M",1.16816997383745,124125.772145704,11.7290506220387,3
2023,"SE","FT","Data Analyst",200000,"USD",200000,"US",0,"US","M",1.16816997383745,171207.961580281,12.0506342461662,3
2023,"SE","FT","Data Analyst",148500,"USD",148500,"US",0,"US","M",1.16816997383745,127121.911473359,11.7529018378609,3
2023,"SE","FT","Data Engineer",240500,"USD",240500,"US",0,"US","L",1.16816997383745,205877.573800288,12.235036969164,3
2023,"SE","FT","Data Engineer",123700,"USD",123700,"US",0,"US","L",1.16816997383745,105892.124237404,11.5701761590166,3
2023,"SE","FT","Analytics Engineer",152900,"USD",152900,"US",100,"US","M",1.16816997383745,130888.486628125,11.7821009925532,3
2023,"SE","FT","Analytics Engineer",117100,"USD",117100,"US",100,"US","M",1.16816997383745,100242.261505255,11.5153451502218,3
2023,"SE","FT","Analytics Engineer",173000,"USD",173000,"US",100,"US","M",1.16816997383745,148094.886766943,11.9056084741159,3
2023,"SE","FT","Analytics Engineer",113000,"USD",113000,"US",100,"US","M",1.16816997383745,96732.4982928589,11.4797046983305,3
2023,"SE","FT","Applied Scientist",260000,"USD",260000,"US",0,"US","L",1.16816997383745,222570.350054366,12.3129985106337,3
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L",1.16816997383745,116421.413874591,11.6649717653542,3
2023,"EX","FT","Data Engineer",175000,"USD",175000,"US",0,"US","M",1.16816997383745,149806.966382746,11.9171028535417,3
2023,"EX","FT","Data Engineer",110000,"USD",110000,"US",0,"US","M",1.16816997383745,94164.3788691547,11.4527972454106,3
2023,"SE","FT","Applied Scientist",260000,"USD",260000,"US",0,"US","L",1.16816997383745,222570.350054366,12.3129985106337,3
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L",1.16816997383745,116421.413874591,11.6649717653542,3
2023,"SE","FT","Research Scientist",130000,"USD",130000,"US",100,"US","M",1.16816997383745,111285.175027183,11.6198513300737,3
2023,"SE","FT","Research Scientist",110000,"USD",110000,"US",100,"US","M",1.16816997383745,94164.3788691547,11.4527972454106,3
2023,"SE","FT","Applied Scientist",205000,"USD",205000,"US",100,"US","M",1.16816997383745,175488.160619788,12.0753268587566,3
2023,"SE","FT","Applied Scientist",184000,"USD",184000,"US",100,"US","M",1.16816997383745,157511.324653859,11.9672526372271,3
2023,"SE","FT","Data Analyst",149500,"USD",149500,"US",100,"US","M",1.16816997383745,127977.95128126,11.7596132724489,3
2023,"SE","FT","Data Analyst",127075,"USD",127075,"US",100,"US","M",1.16816997383745,108781.258589071,11.5970943429511,3
2023,"SE","FT","Data Scientist",195000,"USD",195000,"US",0,"US","M",1.16816997383745,166927.762540774,12.0253164381819,3
2023,"SE","FT","Data Scientist",160000,"USD",160000,"US",0,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Engineer",219535,"USD",219535,"US",100,"US","M",1.16816997383745,187930.699227635,12.143828552725,3
2023,"SE","FT","Data Engineer",146115,"USD",146115,"US",100,"US","M",1.16816997383745,125080.256531514,11.7367108625092,3
2023,"SE","FT","Data Scientist",170000,"USD",170000,"US",0,"US","M",1.16816997383745,145526.767343239,11.8881153166684,3
2023,"SE","FT","Data Scientist",135000,"USD",135000,"US",0,"US","M",1.16816997383745,115565.37406669,11.6575916580566,3
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M",1.16816997383745,149806.966382746,11.9171028535417,3
2023,"SE","FT","Data Scientist",145000,"USD",145000,"US",100,"US","M",1.16816997383745,124125.772145704,11.7290506220387,3
2023,"SE","FT","Data Scientist",199000,"USD",199000,"US",0,"US","M",1.16816997383745,170351.92177238,12.0456217043426,3
2023,"SE","FT","Data Scientist",162000,"USD",162000,"US",0,"US","M",1.16816997383745,138678.448880028,11.8399132148505,3
2023,"SE","FT","Applied Scientist",222200,"USD",222200,"US",0,"US","L",1.16816997383745,190212.045315692,12.1558947568237,3
2023,"SE","FT","Applied Scientist",136000,"USD",136000,"US",0,"US","L",1.16816997383745,116421.413874591,11.6649717653542,3
2023,"EX","FT","Analytics Engineer",221000,"USD",221000,"US",100,"US","M",1.16816997383745,189184.797546211,12.1504795811359,3
2023,"EX","FT","Analytics Engineer",153000,"USD",153000,"US",100,"US","M",1.16816997383745,130974.090608915,11.7827548010106,3
2023,"SE","FT","Data Analyst",187000,"USD",187000,"US",0,"US","M",1.16816997383745,160079.444077563,11.9834254964727,3
2023,"SE","FT","Data Analyst",128000,"USD",128000,"US",0,"US","M",1.16816997383745,109573.09541138,11.6043471435378,3
2023,"SE","FT","Research Scientist",210000,"USD",210000,"US",0,"US","M",1.16816997383745,179768.359659295,12.0994244103356,3
2023,"SE","FT","Research Scientist",136000,"USD",136000,"US",0,"US","M",1.16816997383745,116421.413874591,11.6649717653542,3
2023,"SE","FT","Data Scientist",175000,"USD",175000,"US",100,"US","M",1.16816997383745,149806.966382746,11.9171028535417,3
2023,"SE","FT","Data Scientist",100000,"USD",100000,"US",100,"US","M",1.16816997383745,85603.9807901406,11.3574870656062,3
2023,"SE","FT","Data Engineer",179000,"USD",179000,"US",0,"US","M",1.16816997383745,153231.125614352,11.9397026854589,3
2023,"SE","FT","Data Engineer",109000,"USD",109000,"US",0,"US","M",1.16816997383745,93308.3390612533,11.4436647618473,3
2023,"SE","FT","Data Scientist",245000,"USD",245000,"US",0,"US","M",1.16816997383745,209729.752935844,12.2535750901629,3
2023,"SE","FT","Data Scientist",180000,"USD",180000,"US",0,"US","M",1.16816997383745,154087.165422253,11.9452737305084,3
2023,"SE","FT","Data Analyst",142000,"USD",142000,"US",100,"US","M",1.16816997383745,121557.652722,11.7081439372194,3
2023,"SE","FT","Data Analyst",75000,"USD",75000,"US",100,"US","M",1.16816997383745,64202.9855926054,11.0698049931545,3
2023,"SE","FT","Data Manager",198800,"USD",198800,"US",0,"US","M",1.16816997383745,170180.713810799,12.0446161738406,3
2023,"SE","FT","Data Manager",105200,"USD",105200,"US",0,"US","M",1.16816997383745,90055.3877912279,11.4081801799218,3
2023,"SE","FT","Data Analyst",125000,"USD",125000,"US",100,"US","M",1.16816997383745,107004.975987676,11.5806306169205,3
2023,"SE","FT","Data Analyst",112000,"USD",112000,"US",100,"US","M",1.16816997383745,95876.4584849575,11.4708157509132,3
2023,"SE","FT","Data Scientist",210000,"USD",210000,"US",0,"US","M",1.16816997383745,179768.359659295,12.0994244103356,3
2023,"SE","FT","Data Scientist",155000,"USD",155000,"US",0,"US","M",1.16816997383745,132686.170224718,11.7957419965374,3
2023,"SE","FT","Data Manager",115000,"USD",115000,"US",100,"US","M",1.16816997383745,98444.5779086617,11.4972490079814,3
2023,"SE","FT","Data Manager",86000,"USD",86000,"US",100,"US","M",1.16816997383745,73619.4234795209,11.2066641758717,3
2023,"SE","FT","Data Scientist",165000,"USD",165000,"US",0,"US","M",1.16816997383745,141246.568303732,11.8582623535187,3
2023,"SE","FT","Data Scientist",140000,"USD",140000,"US",0,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"SE","FT","Data Analyst",139000,"USD",139000,"US",0,"US","M",1.16816997383745,118989.533298295,11.6867908127488,3
2023,"SE","FT","Data Analyst",106000,"USD",106000,"US",0,"US","M",1.16816997383745,90740.219637549,11.4157559737302,3
2023,"MI","FT","Machine Learning Engineer",280700,"USD",280700,"US",100,"US","M",1.16816997383745,240290.374077925,12.389603362986,3
2023,"MI","FT","Machine Learning Engineer",150450,"USD",150450,"US",100,"US","M",1.16816997383745,128791.189098767,11.7659476826942,3
2023,"SE","FT","Data Architect",250500,"USD",250500,"US",0,"US","M",1.16816997383745,214437.971879302,12.2757758001431,3
2023,"SE","FT","Data Architect",159500,"USD",159500,"US",0,"US","M",1.16816997383745,136538.349360274,11.8243608018431,3
2023,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M",1.16816997383745,124125.772145704,11.7290506220387,3
2023,"SE","FT","Data Engineer",115000,"USD",115000,"US",0,"US","M",1.16816997383745,98444.5779086617,11.4972490079814,3
2023,"SE","FT","Data Analyst",140000,"USD",140000,"US",0,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"SE","FT","Data Analyst",120000,"USD",120000,"US",0,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"EN","FT","Data Scientist",130001,"USD",130001,"US",100,"US","M",1.16816997383745,111286.031066991,11.6198590223518,3
2023,"EN","FT","Data Scientist",71907,"USD",71907,"US",100,"US","M",1.16816997383745,61555.2544667664,11.0276904970471,3
2023,"MI","FT","Data Scientist",93918,"USD",93918,"US",100,"US","M",1.16816997383745,80397.5466784842,11.2947389407523,3
2023,"MI","FT","Data Scientist",51962,"USD",51962,"US",100,"US","M",1.16816997383745,44481.5404981729,10.7028295618268,3
2023,"EN","FT","Data Engineer",85000,"USD",85000,"US",0,"US","M",1.16816997383745,72763.3836716195,11.1949681361085,3
2023,"EN","FT","Data Engineer",65000,"USD",65000,"US",0,"US","M",1.16816997383745,55642.5875135914,10.9267041495138,3
2023,"SE","FT","Machine Learning Engineer",257000,"USD",257000,"US",0,"US","M",1.16816997383745,220002.230630661,12.3013929645134,3
2023,"SE","FT","Machine Learning Engineer",147000,"USD",147000,"US",0,"US","M",1.16816997383745,125837.851761507,11.7427494663969,3
2023,"SE","FT","Data Engineer",222000,"USD",222000,"US",100,"US","M",1.16816997383745,190040.837354112,12.1549942614904,3
2023,"SE","FT","Data Engineer",175000,"USD",175000,"US",100,"US","M",1.16816997383745,149806.966382746,11.9171028535417,3
2023,"SE","FT","Data Scientist",203000,"USD",203000,"US",100,"US","M",1.16816997383745,173776.081003985,12.0655228586599,3
2023,"SE","FT","Data Scientist",133200,"USD",133200,"US",100,"US","M",1.16816997383745,114024.502412467,11.6441686377244,3
2023,"EN","FT","Applied Scientist",213660,"USD",213660,"US",0,"US","L",1.16816997383745,182901.465356214,12.1167028461359,3
2023,"EN","FT","Applied Scientist",130760,"USD",130760,"US",0,"US","L",1.16816997383745,111935.765281188,11.6256804614742,3
2023,"SE","FT","Data Engineer",221000,"USD",221000,"US",0,"US","M",1.16816997383745,189184.797546211,12.1504795811359,3
2023,"SE","FT","Data Engineer",147000,"USD",147000,"US",0,"US","M",1.16816997383745,125837.851761507,11.7427494663969,3
2023,"SE","FT","Data Quality Analyst",100000,"USD",100000,"US",0,"US","M",1.16816997383745,85603.9807901406,11.3574870656062,3
2023,"SE","FT","Data Quality Analyst",80000,"USD",80000,"US",0,"US","M",1.16816997383745,68483.1846321125,11.134343514292,3
2023,"SE","FT","Data Scientist",185900,"USD",185900,"US",0,"US","M",1.16816997383745,159137.800288871,11.9775257743456,3
2023,"SE","FT","Data Scientist",129300,"USD",129300,"US",0,"US","M",1.16816997383745,110685.947161652,11.614452165396,3
2023,"SE","FT","Data Scientist",238000,"USD",238000,"US",100,"US","M",1.16816997383745,203737.474280535,12.2245875532896,3
2023,"SE","FT","Data Scientist",156000,"USD",156000,"US",100,"US","M",1.16816997383745,133542.210032619,11.8021728868677,3
2023,"SE","FT","Machine Learning Engineer",304000,"USD",304000,"US",100,"US","M",1.16816997383745,260236.101602027,12.4693445810244,3
2023,"SE","FT","Machine Learning Engineer",199000,"USD",199000,"US",100,"US","M",1.16816997383745,170351.92177238,12.0456217043426,3
2023,"SE","FT","Data Engineer",150000,"USD",150000,"US",0,"US","M",1.16816997383745,128405.971185211,11.7629521737144,3
2023,"SE","FT","Data Engineer",130000,"USD",130000,"US",0,"US","M",1.16816997383745,111285.175027183,11.6198513300737,3
2023,"SE","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"SE","FT","Data Scientist",110000,"USD",110000,"US",100,"US","M",1.16816997383745,94164.3788691547,11.4527972454106,3
2023,"MI","FT","Data Analyst",90000,"USD",90000,"US",0,"US","M",1.16816997383745,77043.5827111265,11.2521265499484,3
2023,"MI","FT","Data Analyst",75000,"USD",75000,"US",0,"US","M",1.16816997383745,64202.9855926054,11.0698049931545,3
2023,"MI","FT","Research Scientist",161200,"GBP",195895,"GB",0,"GB","M",1.1719396706794,167154.508803713,12.0266738660804,3
2023,"MI","FT","Research Scientist",84570,"GBP",102772,"GB",0,"GB","M",1.1719396706794,87693.9338869048,11.3816080070616,3
2023,"SE","FT","Data Engineer",240000,"USD",240000,"US",0,"US","M",1.16816997383745,205449.553896337,12.2329558029601,3
2023,"SE","FT","Data Engineer",183600,"USD",183600,"US",0,"US","M",1.16816997383745,157168.908730698,11.9650763578045,3
2023,"MI","FT","Data Specialist",130000,"USD",130000,"US",0,"US","M",1.16816997383745,111285.175027183,11.6198513300737,3
2023,"MI","FT","Data Specialist",80000,"USD",80000,"US",0,"US","M",1.16816997383745,68483.1846321125,11.134343514292,3
2023,"SE","FT","Data Engineer",250000,"USD",250000,"US",0,"US","M",1.16816997383745,214009.951975351,12.2737777974804,3
2023,"SE","FT","Data Engineer",150000,"USD",150000,"US",0,"US","M",1.16816997383745,128405.971185211,11.7629521737144,3
2023,"SE","FT","Data Analytics Manager",160000,"USD",160000,"US",100,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Analytics Manager",120000,"USD",120000,"US",100,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"SE","FT","Machine Learning Engineer",289076,"USD",289076,"US",0,"US","M",1.16816997383745,247460.563508907,12.4190065089371,3
2023,"SE","FT","Machine Learning Engineer",202353,"USD",202353,"US",0,"US","M",1.16816997383745,173222.223248273,12.062330576627,3
2023,"SE","FT","Data Engineer",145000,"USD",145000,"US",0,"US","M",1.16816997383745,124125.772145704,11.7290506220387,3
2023,"SE","FT","Data Engineer",120000,"USD",120000,"US",0,"US","M",1.16816997383745,102724.776948169,11.5398086224002,3
2023,"SE","FT","Data Analyst",155000,"USD",155000,"US",0,"US","M",1.16816997383745,132686.170224718,11.7957419965374,3
2023,"SE","FT","Data Analyst",106000,"USD",106000,"US",0,"US","M",1.16816997383745,90740.219637549,11.4157559737302,3
2023,"SE","FT","Data Engineer",200000,"USD",200000,"US",0,"US","M",1.16816997383745,171207.961580281,12.0506342461662,3
2023,"SE","FT","Data Engineer",160000,"USD",160000,"US",0,"US","M",1.16816997383745,136966.369264225,11.827490694852,3
2023,"SE","FT","Data Scientist",157750,"USD",157750,"US",100,"US","M",1.16816997383745,135040.279696447,11.8133283810395,3
2023,"SE","FT","Data Scientist",104650,"USD",104650,"US",100,"US","M",1.16816997383745,89584.5658968821,11.4029383285102,3
2023,"MI","FT","Data Scientist",180000,"USD",180000,"US",100,"US","M",1.16816997383745,154087.165422253,11.9452737305084,3
2023,"MI","FT","Data Scientist",140000,"USD",140000,"US",100,"US","M",1.16816997383745,119845.573106197,11.6939593022275,3
2023,"EX","FT","Data Scientist",200000,"USD",200000,"US",0,"US","M",1.16816997383745,171207.961580281,12.0506342461662,3
2023,"EX","FT","Data Scientist",145000,"USD",145000,"US",0,"US","M",1.16816997383745,124125.772145704,11.7290506220387,3
2023,"MI","FT","Lead Data Analyst",68000,"USD",68000,"US",0,"US","L",1.16816997383745,58210.7069372956,10.9718245847943,3
2023,"EN","FT","BI Data Engineer",60000,"USD",60000,"US",100,"US","M",1.16816997383745,51362.3884740844,10.8466614418403,3
2023,"EN","FT","Data Engineer",85000,"USD",85000,"US",0,"US","M",1.16816997383745,72763.3836716195,11.1949681361085,3
2023,"EN","FT","Data Engineer",65000,"USD",65000,"US",0,"US","M",1.16816997383745,55642.5875135914,10.9267041495138,3
2023,"MI","FT","Data Engineer",125000,"USD",125000,"US",0,"US","M",1.16816997383745,107004.975987676,11.5806306169205,3
2023,"MI","FT","Data Engineer",90000,"USD",90000,"US",0,"US","M",1.16816997383745,77043.5827111265,11.2521265499484,3
2023,"SE","FT","Data Analyst",105000,"USD",105000,"US",100,"US","M",1.16816997383745,89884.1798296476,11.4062772297757,3
2023,"SE","FT","Data Analyst",90000,"USD",90000,"US",100,"US","M",1.16816997383745,77043.5827111265,11.2521265499484,3
2023,"SE","FT","Analytics Engineer",179820,"USD",179820,"US",0,"US","M",1.16816997383745,153933.078256831,11.9442732301748,3
2023,"SE","FT","Analytics Engineer",143860,"USD",143860,"US",0,"US","M",1.16816997383745,123149.886764696,11.7211574840574,3
